,x1,x2,x3,x4,y
1962,7.99,36.08,1020.08,83.2,481.35
1963,16.82,47.45,1010.19,88.48,449.57
1964,18.8,39.72,1001.24,63.8,459.36
1965,29.14,75.23,1010.15,54.87,434.82
1966,26.63,74.22,1007.44,78.5,434.25
1967,10.39,40.96,1023.51,84.73,479.0
1968,25.56,74.99,1005.41,85.75,433.63
1969,18.48,50.16,1011.45,99.92,452.06
1970,17.89,44.78,1010.03,53.78,457.74
1971,25.89,48.41,1008.59,65.38,442.12
1972,19.05,67.32,1013.2,83.14,447.47
1973,19.92,48.98,1014.32,64.99,455.57
1974,33.59,79.05,1007.79,63.55,436.51
1975,27.25,50.05,1006.53,60.64,439.63
1976,29.17,64.79,1016.43,61.05,441.2
1977,32.74,68.31,1010.23,41.29,441.66
1978,21.32,45.01,1012.23,59.94,452.75
1979,10.28,39.61,1020.43,69.09,478.34
1980,17.77,44.6,1016.97,54.25,460.13
1981,6.61,36.24,1013.57,91.8,483.12
1982,24.37,63.47,1012.77,75.22,445.6
1983,24.01,60.84,1018.83,63.82,436.32
1984,30.46,66.75,1017.81,54.48,432.45
1985,6.8,39.37,1020.24,73.29,487.33
1986,15.52,58.59,1014.12,91.22,457.74
1987,20.23,69.45,1013.0,89.79,445.82
1988,26.3,67.07,1006.26,63.79,433.72
1989,23.0,66.05,1020.61,80.29,421.57
1990,18.65,52.08,1005.48,99.94,449.55
1991,23.7,62.91,1012.26,57.89,444.99
1992,15.03,44.45,1020.94,65.57,460.06
1993,11.26,39.35,1015.47,99.28,471.83
1994,29.53,70.94,1007.22,70.68,432.43
1995,21.4,68.28,1008.2,60.34,450.22
1996,27.17,67.45,1015.67,49.03,429.87
1997,16.32,50.88,1013.37,97.19,458.28
1998,21.47,58.79,1017.0,76.97,446.33
1999,20.54,59.39,1014.07,84.15,445.41
2000,23.91,67.69,1008.28,66.71,439.84
2001,26.95,70.79,1004.09,75.35,430.07
2002,9.25,41.82,1033.25,74.73,478.48
2003,25.06,64.63,1020.66,54.93,446.57
2004,29.34,71.98,1005.19,75.19,428.24
2005,23.35,59.92,1009.86,88.6,439.82
2006,25.23,66.44,1011.37,51.3,438.28
2007,27.15,73.9,1007.57,74.42,433.09
2008,21.17,59.8,1016.06,77.73,455.66
2009,9.0,39.18,1024.38,84.91,483.26
2010,29.51,75.6,1017.92,50.61,431.18
2011,13.9,41.17,1016.84,72.9,468.96
2012,14.97,58.2,1019.52,81.13,458.68
2013,31.9,73.42,1010.82,60.58,432.27
2014,29.07,72.51,1009.24,58.38,439.8
2015,18.02,49.78,1003.86,100.09,451.41
2016,10.09,41.62,1015.21,96.56,463.86
2017,27.34,71.64,1008.12,72.22,438.76
2018,23.56,71.85,1009.67,74.78,439.48
2019,16.17,46.97,1014.22,85.8,456.08
2020,24.26,69.71,1008.98,81.58,438.6
2021,24.78,68.94,1007.29,70.56,435.93
2022,29.98,67.22,1014.22,52.69,445.3
2023,21.97,58.12,1015.29,77.47,449.6
2024,14.7,44.9,1021.87,83.9,468.69
2025,8.68,43.14,1011.94,79.06,480.73
2026,11.88,41.58,1016.56,90.18,465.47
2027,12.99,40.55,1007.52,94.15,472.18
2028,8.13,39.96,1026.07,95.84,477.12
2029,15.78,41.16,1008.43,80.25,464.85
2030,16.29,44.34,1019.49,59.36,468.8
2031,22.99,62.96,1019.6,65.05,449.4
2032,25.35,74.33,1015.29,77.84,435.66
2033,28.84,75.6,1018.41,53.96,442.69
2034,28.21,73.06,1008.26,86.29,430.46
2035,10.48,41.93,1017.17,92.81,480.01
2036,31.85,73.21,1000.98,72.2,435.94
2037,19.67,59.39,1014.07,77.67,447.61
2038,24.99,51.43,1006.95,79.63,441.45
2039,7.57,39.61,1018.66,85.73,480.86
2040,28.56,65.27,1013.28,49.95,437.45
2041,19.74,45.38,1015.11,80.67,459.39
2042,11.82,41.67,1012.94,84.51,476.73
2043,20.09,61.27,1020.05,70.71,451.43
2044,12.75,42.34,1018.17,94.67,465.44
2045,16.73,65.94,1013.79,90.19,453.39
2046,16.14,44.71,1014.83,39.41,468.88
2047,24.62,68.31,1010.45,75.18,448.58
2048,23.27,67.9,1006.17,71.01,447.25
2049,18.06,56.65,1020.2,81.59,459.14
2050,30.83,77.3,1001.7,57.85,435.87
2051,18.3,37.2,1012.23,68.09,470.42
2052,10.72,45.0,1023.22,86.95,480.62
2053,5.78,45.87,1012.65,88.8,483.27
2054,15.93,52.75,1024.57,58.71,457.92
2055,30.7,74.22,1008.12,50.39,432.51
2056,15.0,50.88,1014.04,100.12,459.37
2057,31.16,64.96,1001.71,44.85,425.82
2058,26.92,63.73,1010.29,68.6,440.35
2059,28.33,68.27,1008.09,50.37,432.66
2060,4.15,39.9,1007.62,95.69,489.8
2061,28.59,68.08,1013.2,42.96,436.7
2062,32.33,67.83,1008.11,57.48,427.84
2063,9.38,44.77,1020.41,85.26,473.9
2064,22.5,45.38,1014.11,65.08,458.19
2065,23.87,60.27,1018.94,77.16,439.86
2066,12.19,41.17,1019.43,65.47,475.64
2067,28.62,70.94,1007.38,53.0,432.71
2068,7.94,42.02,1006.22,90.97,480.53
2069,19.48,58.79,1017.6,88.72,450.55
2070,12.58,43.67,1012.86,94.01,472.65
2071,10.9,41.46,1016.66,86.2,479.45
2072,21.81,43.77,1011.97,64.72,453.13
2073,13.55,42.99,1007.58,97.55,470.82
2074,7.22,41.01,1025.19,97.27,476.15
2075,9.44,44.03,1009.59,86.27,473.61
2076,6.16,38.5,1012.83,93.68,490.92
2077,30.6,72.29,1010.54,41.52,441.5
2078,26.94,68.24,1010.49,76.58,430.34
2079,15.45,45.0,1023.63,70.74,469.54
2080,15.83,52.75,1024.3,58.34,458.6
2081,28.0,74.22,1008.68,66.0,433.94
2082,21.92,66.54,1012.49,79.82,443.03
2083,18.93,48.6,1005.72,84.92,449.74
2084,32.43,68.31,1010.09,42.22,439.75
2085,8.94,42.07,1018.9,85.93,473.34
2086,20.28,68.63,1012.42,70.31,454.36
2087,20.95,70.72,1009.96,87.73,445.66
2088,7.19,39.37,1019.67,70.77,480.4
2089,26.42,59.54,1007.02,76.28,438.5
2090,21.11,41.67,1012.44,52.86,460.33
2091,29.59,70.17,999.71,71.0,434.85
2092,27.69,73.91,1005.23,75.71,435.08
2093,26.62,70.36,1005.15,84.99,441.28
2094,30.47,72.86,1004.02,66.35,432.51
2095,15.83,45.01,1013.39,81.9,460.22
2096,16.47,44.89,1010.04,82.01,459.69
2097,30.61,67.69,1004.97,47.46,429.8
2098,14.64,53.82,1016.33,60.59,463.18
2099,19.26,44.34,1019.45,51.32,467.72
2100,19.88,44.6,1015.52,37.85,467.68
2101,27.61,59.54,1005.84,71.27,437.85
2102,24.21,70.98,1007.02,95.57,441.78
2103,3.91,35.47,1016.92,86.03,488.67
2104,29.13,70.72,1009.61,67.49,436.9
2105,19.07,49.69,1007.22,76.79,453.09
2106,30.1,66.25,1009.38,65.41,434.99
2107,19.48,63.09,1019.28,78.04,449.6
2108,23.77,64.15,1021.02,55.87,448.43
2109,32.81,77.17,1009.17,53.13,430.53
2110,6.76,37.49,1011.66,80.91,484.85
2111,30.69,74.16,1012.71,60.89,435.17
2112,14.41,43.13,1016.32,59.55,467.46
2113,17.32,45.0,1022.19,40.45,469.38
2114,25.74,65.38,1009.6,54.34,452.94
2115,22.87,74.22,1009.36,93.05,438.67
2116,29.15,73.42,1011.43,66.49,432.26
2117,28.16,70.4,1003.77,83.17,434.01
2118,9.37,38.56,1016.84,62.07,482.77
2119,22.7,66.44,1011.19,68.36,444.02
2120,23.48,49.16,1002.7,70.22,445.72
2121,23.62,67.45,1014.63,59.8,439.45
2122,22.16,58.82,1009.61,87.16,444.76
2123,26.44,71.73,1009.52,81.75,430.55
2124,31.88,67.32,1013.64,35.1,436.64
2125,22.54,63.91,1012.15,84.91,446.64
2126,22.48,71.29,1008.15,75.41,444.71
2127,25.25,62.91,1012.51,62.64,443.14
2128,13.88,39.39,1014.08,80.48,471.39
2129,18.24,49.5,1014.37,79.36,464.13
2130,20.61,65.61,1014.91,83.82,449.72
2131,9.6,41.03,1021.01,69.03,481.73
2132,10.29,40.56,1017.28,69.13,481.7
2133,6.48,36.24,1013.62,92.03,484.65
2134,24.56,63.21,1013.79,82.38,444.34
2135,27.09,65.61,1014.22,48.13,442.94
2136,12.41,45.87,1004.78,80.02,468.14
2137,26.96,69.45,1013.89,51.47,436.69
2138,20.34,69.45,1012.76,91.05,442.73
2139,18.75,41.1,1001.97,59.6,458.31
2140,11.68,40.55,1017.31,99.82,473.51
2141,26.82,64.96,999.72,63.55,427.51
2142,22.72,50.05,1007.0,88.24,444.43
2143,28.61,69.75,1009.82,71.7,440.53
2144,15.09,40.89,1010.15,92.0,466.47
2145,12.62,34.03,1019.06,74.78,471.55
2146,19.91,51.19,1008.0,90.23,449.23
2147,20.18,56.53,1020.3,77.1,454.14
2148,23.04,74.22,1009.52,90.93,440.32
2149,8.72,36.25,1029.31,85.73,479.94
2150,27.52,66.48,1004.99,52.54,429.67
2151,27.21,64.05,1010.08,76.69,442.37
2152,31.33,73.03,1014.18,49.28,438.49
2153,26.84,70.36,1007.41,71.47,442.17
2154,10.54,41.93,1016.64,93.52,479.65
2155,16.57,63.31,1016.19,81.02,454.78
2156,31.48,69.75,1008.9,45.66,438.19
2157,24.22,56.89,1013.81,70.02,440.79
2158,10.62,39.58,1011.9,87.85,479.91
2159,21.44,48.98,1014.4,54.22,454.5
2160,13.69,44.85,1016.89,79.87,470.78
2161,30.48,70.04,1010.73,53.7,429.85
2162,28.62,69.98,1013.3,68.53,432.11
2163,22.33,71.94,1011.06,82.85,441.85
2164,26.01,58.41,1013.56,70.84,443.74
2165,21.92,58.79,1010.09,89.7,446.71
2166,31.76,66.54,1003.02,49.64,430.18
2167,18.14,67.71,1003.82,95.69,442.45
2168,14.1,41.16,1021.26,73.87,460.01
2169,9.96,42.03,1017.78,82.39,477.85
2170,31.18,69.04,1008.19,49.72,441.26
2171,12.26,41.5,1014.87,89.41,471.13
2172,26.94,66.48,1005.46,60.62,440.12
2173,22.43,69.84,1006.94,75.54,436.19
2174,7.7,40.35,1011.72,92.88,484.57
2175,24.96,60.84,1018.13,59.51,442.36
2176,32.55,69.89,1013.87,40.09,428.84
2177,12.69,40.75,1016.05,82.92,472.68
2178,12.83,41.5,1013.12,86.07,470.87
2179,31.68,73.68,1014.85,64.0,431.11
2180,31.91,67.83,1008.76,53.22,425.28
2181,26.92,64.69,1006.66,76.14,437.62
2182,14.77,44.9,1020.5,84.31,465.23
2183,11.95,41.58,1015.83,89.35,464.57
2184,6.71,39.37,1020.28,71.15,487.05
2185,23.39,61.87,1010.35,48.91,444.03
2186,13.77,43.13,1016.63,62.13,468.45
2187,5.73,40.35,1012.24,91.84,490.5
2188,11.37,40.56,1017.56,64.8,478.88
2189,22.64,70.98,1005.71,95.65,441.99
2190,10.07,40.46,1018.65,69.2,470.99
2191,6.42,35.57,1025.58,79.63,485.86
2192,26.1,44.57,1007.47,55.15,446.49
2193,11.5,40.78,1023.91,86.31,467.74
2194,20.31,45.87,1007.89,73.7,449.54
2195,17.9,43.72,1008.64,74.73,452.55
2196,20.31,69.94,1009.7,86.53,446.87
2197,16.59,39.54,1007.97,70.58,464.19
2198,20.06,52.84,1004.21,82.12,447.47
2199,18.28,60.1,1009.72,85.79,452.93
2200,19.16,63.09,1017.71,91.15,449.51
2201,23.48,64.15,1021.08,57.77,450.89
2202,18.39,38.52,1019.66,66.93,453.89
2203,27.58,66.48,1004.82,51.23,435.34
2204,6.01,35.79,1011.05,91.33,482.25
2205,10.57,36.71,1022.11,82.39,472.62
2206,21.75,59.8,1016.65,72.94,453.17
2207,21.39,52.3,1009.52,88.67,447.77
2208,25.89,63.56,1013.82,64.51,443.82
2209,32.81,71.32,1007.69,47.29,434.38
2210,26.09,70.4,1007.41,85.37,432.52
2211,23.58,70.04,1010.95,76.32,435.47
2212,33.43,69.88,1006.86,44.84,435.59
2213,20.02,58.66,1011.5,76.74,454.21
2214,31.07,73.5,1010.58,43.66,432.06
2215,26.11,62.44,1010.68,72.59,438.87
2216,11.6,40.27,1008.55,72.12,473.89
2217,23.25,59.87,1018.69,66.4,444.23
2218,11.85,42.07,1017.92,93.45,467.25
2219,20.24,56.53,1020.29,77.75,455.25
2220,30.57,69.71,1008.94,59.99,439.38
2221,8.14,37.49,1009.04,80.33,480.66
2222,29.56,70.4,1006.49,82.95,432.85
2223,25.35,63.21,1012.31,80.16,442.23
2224,28.19,68.08,1013.41,43.93,436.43
2225,22.78,58.59,1012.84,65.55,445.45
2226,25.64,68.14,1005.48,56.11,437.63
2227,21.67,60.84,1017.93,81.63,442.33
2228,27.54,66.93,1017.06,55.2,450.22
2229,30.47,70.02,1009.65,62.03,435.72
2230,10.31,45.01,1018.42,93.67,473.74
2231,15.69,39.3,1019.03,60.57,464.17
2232,31.04,66.54,1003.83,53.05,431.66
2233,16.3,38.73,1001.79,73.45,465.7
2234,23.08,64.44,1014.85,69.95,448.61
2235,5.29,41.38,1020.62,83.83,492.12
2236,10.11,41.62,1017.17,97.82,463.57
2237,25.68,59.44,1012.33,67.29,444.36
2238,30.63,53.3,1004.91,53.3,430.27
2239,20.2,60.1,1010.66,84.24,451.17
2240,21.03,59.8,1015.86,76.63,453.86
2241,22.91,68.63,1014.92,55.82,448.01
2242,28.85,71.32,1009.09,76.9,435.13
2243,20.17,50.66,1014.38,82.09,454.79
2244,17.1,43.52,1020.3,70.51,461.51
2245,16.27,56.89,1013.74,84.36,454.88
2246,14.07,45.09,1013.32,94.45,462.69
2247,12.66,40.35,1011.37,82.77,473.11
2248,12.36,40.56,1022.11,72.99,474.71
2249,5.65,40.72,1022.46,85.17,487.09
2250,24.4,62.26,1011.62,70.1,439.06
2251,30.2,71.85,1008.25,59.1,425.21
2252,9.19,42.44,1014.38,94.24,481.55
2253,30.75,71.25,1000.07,65.47,431.93
2254,33.27,66.44,1010.63,43.47,430.11
2255,19.69,56.65,1020.84,72.14,455.07
2256,16.22,46.36,1020.04,91.73,460.73
2257,23.93,64.05,1013.09,86.02,440.66
2258,13.53,42.03,1017.52,84.02,466.71
2259,25.79,59.43,1008.61,64.3,435.51
2260,11.46,39.1,1010.17,100.15,470.55
2261,21.87,49.39,1019.99,67.05,451.97
2262,18.18,50.16,1010.22,99.73,451.14
2263,32.0,65.74,1011.22,46.16,440.26
2264,14.8,42.77,1019.14,76.53,462.29
2265,21.59,48.06,1012.72,77.13,446.83
2266,12.66,41.2,1015.88,89.12,466.49
2267,6.91,39.37,1019.58,71.02,488.2
2268,6.39,35.57,1025.53,77.23,487.69
2269,19.72,51.19,1008.51,95.28,446.01
2270,14.03,49.15,1020.5,83.65,467.16
2271,7.06,41.38,1021.94,83.55,487.71
2272,25.69,57.32,1012.34,44.18,441.43
2273,7.18,38.56,1016.49,70.37,487.63
2274,12.43,40.27,1007.08,61.56,470.92
2275,27.4,77.24,1007.65,78.13,435.74
2276,13.64,44.88,1019.85,56.86,466.66
2277,24.93,47.01,1014.28,66.04,455.06
2278,18.11,43.43,1008.65,73.3,451.38
2279,14.48,38.92,1015.6,90.05,470.63
2280,28.5,64.84,1011.47,54.41,441.74
2281,3.26,41.31,996.32,100.0,489.38
2282,7.79,42.03,1017.74,91.48,477.26
2283,29.21,72.25,1012.72,71.85,434.64
2284,9.84,36.66,1026.7,70.02,477.62
2285,32.78,71.22,1005.12,48.77,438.77
2286,24.85,70.47,1006.64,85.37,434.47
2287,12.36,48.04,1012.8,93.59,468.37
2288,22.76,49.21,1014.35,48.85,448.73
2289,9.33,42.49,1008.93,82.59,478.43
2290,22.8,69.23,1011.8,76.95,439.3
2291,20.13,60.07,1014.79,63.57,453.49
2292,16.48,48.92,1011.84,64.16,458.67
2293,6.05,41.14,1027.69,86.93,481.02
2294,11.58,40.66,1017.0,97.13,466.42
2295,19.2,61.27,1020.02,65.53,455.2
2296,6.69,36.24,1013.35,91.09,483.82
2297,19.82,41.67,1012.92,51.92,456.87
2298,9.3,38.18,1017.19,71.51,480.14
2299,24.92,63.94,1017.7,44.92,441.07
2300,11.29,35.76,1019.32,58.91,473.74
2301,32.32,76.09,1006.63,62.96,432.53
2302,31.87,71.22,1006.16,45.66,437.0
2303,26.65,58.41,1013.53,65.83,442.66
2304,13.31,40.1,1014.81,82.11,468.74
2305,32.84,68.14,1003.59,43.88,425.18
2306,30.91,70.32,1011.92,65.59,433.71
2307,20.65,48.41,1008.38,91.02,447.35
2308,5.11,39.4,1012.16,92.14,488.56
2309,13.21,40.03,1018.12,82.98,469.75
2310,25.28,67.69,1009.05,68.54,445.34
2311,21.64,44.05,1007.73,74.79,447.96
2312,15.14,41.93,1020.95,61.26,469.68
2313,29.29,71.14,1011.49,49.97,432.58
2314,32.33,69.68,1011.95,39.89,439.79
2315,20.92,70.02,1011.06,85.63,437.96
2316,23.39,68.51,1013.09,78.6,438.35
2317,25.63,69.89,1015.17,77.42,434.47
2318,31.17,69.51,1010.51,43.11,428.94
2319,31.85,69.04,1008.35,46.09,434.79
2320,26.65,74.67,1015.73,77.32,435.9
2321,11.53,41.14,1025.63,88.54,469.04
2322,13.93,38.91,1013.04,73.51,470.39
2323,6.87,40.07,1017.91,57.64,491.4
2324,22.59,60.32,1016.84,78.58,447.17
2325,12.62,40.92,1021.85,81.41,465.68
2326,9.68,39.61,1015.63,74.5,475.02
2327,19.15,57.76,1019.62,74.89,458.66
2328,5.3,35.19,1019.33,93.86,484.42
2329,31.11,74.87,1009.11,54.86,434.3
2330,6.58,40.67,1020.18,71.07,494.84
2331,23.73,63.94,1010.7,87.1,441.78
2332,19.22,65.06,1015.05,82.5,446.98
2333,9.32,36.3,1027.9,77.02,478.55
2334,9.39,39.66,1019.22,75.33,482.16
2335,14.79,38.73,999.83,86.45,470.28
2336,9.64,36.66,1027.1,70.11,479.08
2337,27.52,69.68,1011.67,56.94,444.83
2338,12.88,44.0,1022.71,88.58,470.31
2339,29.54,74.99,1005.0,69.69,432.94
2340,10.45,40.0,1019.01,89.01,465.43
2341,18.67,44.06,1017.13,77.18,454.51
2342,29.05,75.6,1017.63,51.16,439.14
2343,12.57,39.18,1023.09,77.28,471.87
2344,26.62,76.2,1006.06,69.13,437.81
2345,16.44,44.0,1024.48,76.51,460.33
2346,23.07,65.27,1013.24,58.38,443.42
2347,29.03,67.79,1010.86,54.03,445.03
2348,10.52,41.48,1018.0,68.99,469.8
2349,13.58,44.47,1029.91,70.41,467.15
2350,25.27,69.89,1015.21,79.33,436.33
2351,24.96,60.27,1018.68,69.97,442.67
2352,27.59,50.05,1005.71,57.03,437.98
2353,8.02,39.04,1018.49,68.07,479.53
2354,25.97,43.21,1011.9,88.73,434.83
2355,14.13,48.92,1011.72,78.06,464.17
2356,23.79,58.59,1013.94,72.5,443.19
2357,22.44,63.86,1020.0,64.83,447.3
2358,26.31,72.39,1001.16,88.43,434.53
2359,6.17,36.25,1028.68,90.59,483.77
2360,17.04,40.12,1011.81,83.14,458.1
2361,34.97,73.56,1006.57,44.69,435.15
2362,25.87,47.01,1014.67,61.87,452.32
2363,30.22,70.32,1011.63,65.97,435.98
2364,19.41,49.39,1020.84,81.89,449.24
2365,20.77,45.87,1008.07,76.22,452.71
2366,30.57,73.03,1013.75,73.68,437.42
2367,16.81,38.52,1018.26,75.21,459.01
2368,25.92,50.16,1003.95,71.3,440.98
2369,14.71,52.72,1024.7,70.29,462.34
2370,26.42,59.27,1012.9,65.38,443.94
2371,22.7,61.41,1012.08,78.08,449.75
2372,14.45,43.71,1025.26,84.23,463.6
2373,15.15,37.64,1014.37,89.82,463.98
2374,26.56,49.02,1007.65,70.78,438.82
2375,21.24,44.3,1014.34,83.39,444.0
2376,22.79,69.13,1010.87,91.47,438.08
2377,17.9,67.71,1004.3,89.59,449.73
2378,15.83,41.67,1013.39,74.12,464.93
2379,6.9,44.71,1019.7,71.21,486.3
2380,10.48,40.22,1004.81,92.16,477.78
2381,19.05,44.06,1017.02,73.76,454.28
2382,31.11,71.8,1010.81,56.08,437.2
2383,27.24,71.25,1000.5,86.28,430.94
2384,26.3,61.41,1012.45,56.85,448.55
2385,12.27,41.17,1019.41,58.1,475.13
2386,24.33,60.32,1015.49,59.95,445.36
2387,25.57,59.43,1008.88,61.19,438.9
2388,13.07,38.47,1015.16,57.26,468.9
2389,8.64,41.66,1014.14,80.44,481.89
2390,23.03,68.08,1012.63,70.37,441.71
2391,16.88,43.67,1011.43,73.98,463.81
2392,21.54,58.49,1010.85,78.9,449.12
2393,23.37,70.94,1008.01,81.28,441.56
2394,15.49,39.0,1016.01,71.31,462.28
2395,30.29,71.58,1010.01,54.03,434.27
2396,23.66,72.43,1008.0,89.49,439.02
2397,6.79,39.37,1019.79,72.39,487.3
2398,28.25,57.19,1007.99,67.9,436.99
2399,13.35,40.27,1005.83,49.75,474.68
2400,33.18,72.29,1009.51,58.35,435.26
2401,21.48,66.91,1008.58,84.49,447.42
2402,18.13,60.1,1009.67,84.75,455.82
2403,13.97,52.05,1012.05,85.36,463.64
2404,21.35,57.76,1017.36,73.1,452.57
2405,8.36,40.71,1026.34,82.76,487.79
2406,20.19,58.86,1014.3,71.64,450.67
2407,21.1,49.16,1006.76,86.08,442.78
2408,27.29,67.32,1013.92,33.41,437.26
2409,25.18,69.23,1013.26,57.45,438.72
2410,25.88,69.13,1002.44,85.67,426.14
2411,10.19,44.63,1020.58,91.64,472.45
2412,15.72,43.02,1011.98,45.74,466.33
2413,16.14,44.21,1020.36,80.59,461.03
2414,27.92,63.07,1010.75,45.26,442.87
2415,31.44,79.74,1006.95,56.99,431.69
2416,14.39,42.77,1017.36,83.28,463.65
2417,10.71,39.61,1018.72,73.66,473.77
2418,11.87,40.67,1011.43,62.92,479.18
2419,22.7,64.05,1012.65,89.69,448.76
2420,25.47,70.36,1005.79,77.73,437.02
2421,6.03,41.17,1019.81,84.2,488.57
2422,10.82,39.96,1025.53,95.89,468.57
2423,28.48,54.2,1013.14,49.51,440.55
2424,32.86,66.44,1010.98,44.99,429.32
2425,23.96,58.33,1013.37,59.97,446.01
2426,9.23,37.36,1015.01,67.38,481.08
2427,25.41,69.14,1006.4,87.4,436.59
2428,10.23,41.46,1018.89,83.06,479.48
2429,32.55,73.03,1014.36,44.83,439.81
2430,5.17,35.57,1026.68,79.86,491.32
2431,17.18,40.55,1000.47,72.03,461.73
2432,5.09,42.85,1013.78,91.34,481.24
2433,27.38,74.16,1010.08,78.61,436.65
2434,15.57,38.78,1013.51,95.38,463.47
2435,25.72,59.21,1012.37,66.62,437.72
2436,18.27,51.43,1010.38,88.39,460.41
2437,22.98,73.17,1011.94,90.13,438.5
2438,17.46,42.42,1008.97,69.19,469.63
2439,15.55,43.02,1011.97,44.66,466.2
2440,9.56,44.71,1021.13,64.6,487.92
2441,25.91,68.08,1010.92,74.25,432.07
2442,19.86,41.67,1012.31,53.9,462.86
2443,10.61,43.79,1016.03,76.33,480.28
2444,13.75,44.47,1029.63,70.74,467.14
2445,23.57,64.15,1020.95,68.19,450.08
2446,16.0,45.09,1014.31,60.02,458.46
2447,24.38,57.17,1009.85,74.46,444.59
2448,17.37,40.55,1001.19,71.42,460.97
2449,8.36,38.91,1016.27,88.82,482.09
2450,11.17,44.77,1018.2,79.6,470.85
2451,25.96,60.95,1014.52,50.03,444.19
2452,6.25,40.07,1020.19,65.24,494.39
2453,15.17,54.3,1017.38,72.11,464.39
2454,14.3,53.82,1016.64,63.9,465.42
2455,25.4,65.34,1013.11,53.93,445.82
2456,18.62,44.06,1017.76,64.59,452.82
2457,15.51,41.76,1022.81,69.55,463.82
2458,28.84,60.23,1009.7,59.0,437.82
2459,13.86,37.85,1011.4,89.7,469.94
2460,30.13,68.94,1005.88,40.71,441.78
2461,13.41,49.83,1008.83,87.14,466.38
2462,20.51,39.72,1002.25,47.97,452.39
2463,24.87,68.61,1011.19,55.69,450.54
2464,19.44,60.07,1014.8,69.06,452.89
2465,19.11,60.29,1017.1,76.62,454.16
2466,16.9,44.88,1018.14,72.21,466.8
2467,14.49,44.84,1024.09,86.55,465.72
2468,30.36,69.04,1009.6,58.73,436.72
2469,18.52,58.41,1013.77,99.89,446.68
2470,20.95,44.89,1010.48,67.97,450.39
2471,23.49,49.3,1003.35,77.96,442.76
2472,16.6,41.93,1022.01,48.98,467.51
2473,12.75,42.86,1014.9,88.44,475.09
2474,28.73,73.91,1004.91,70.17,436.12
2475,12.88,38.53,1010.95,87.16,466.92
2476,19.54,50.66,1014.7,84.53,456.61
2477,22.33,70.79,1006.02,93.35,436.74
2478,25.71,71.64,1008.85,77.31,438.16
2479,12.43,41.62,1011.87,80.57,460.61
2480,18.83,47.83,1005.58,77.07,454.23
2481,24.6,71.73,1010.08,78.77,436.28
2482,18.36,53.16,1013.14,79.89,457.94
2483,25.69,64.45,1013.05,42.0,450.94
2484,23.35,71.77,1005.99,90.79,434.6
2485,26.2,63.56,1013.39,67.07,442.4
2486,26.33,60.06,1005.86,41.57,450.16
2487,20.74,58.12,1015.43,77.88,449.91
2488,26.6,63.07,1011.97,61.3,442.25
2489,10.55,41.55,1005.02,63.24,473.99
2490,14.45,39.58,1012.41,79.0,467.62
2491,22.74,61.02,1009.56,79.41,445.56
2492,13.93,40.24,1017.88,88.35,469.25
2493,24.24,68.3,1018.03,81.51,437.12
2494,15.89,41.7,1018.93,82.68,463.33
2495,16.09,44.2,1019.39,67.24,460.56
2496,9.57,39.82,1013.12,89.15,468.02
2497,31.93,70.4,1005.27,73.71,432.29
2498,26.04,71.14,1011.66,68.95,433.78
2499,8.64,38.56,1016.51,66.03,484.45
2500,25.53,57.17,1010.0,72.57,442.12
2501,12.67,42.86,1014.06,89.9,473.13
2502,5.86,40.62,1017.03,85.06,480.71
2503,27.45,66.25,1009.3,77.58,437.37
2504,26.85,75.6,1017.43,74.55,433.48
2505,9.98,41.01,1017.83,98.07,466.05
2506,31.16,69.88,1007.01,68.28,433.24
2507,31.25,73.5,1010.81,45.2,432.25
2508,26.66,70.02,1010.88,58.37,439.99
2509,20.78,62.52,1017.58,73.3,452.3
2510,17.54,44.58,1016.56,79.0,465.51
2511,22.19,60.37,1008.45,92.43,440.75
2512,30.15,69.88,1007.2,73.67,434.75
2513,14.76,49.64,1026.31,75.67,461.16
2514,14.39,44.84,1023.55,91.14,464.15
2515,9.88,39.66,1017.81,76.05,480.05
2516,10.84,39.18,1023.64,87.1,474.49
2517,30.89,74.87,1008.99,56.58,432.68
2518,13.23,52.72,1026.4,75.78,465.26
2519,19.08,44.63,1020.05,41.07,455.95
2520,22.29,56.89,1014.39,84.89,441.9
2521,19.81,66.54,1013.88,80.09,449.07
2522,14.79,44.06,1018.53,74.79,465.77
2523,16.77,50.9,1013.24,84.4,459.91
2524,10.13,38.16,1013.57,79.04,474.92
2525,20.92,63.86,1020.49,72.98,449.09
2526,19.07,44.63,1020.23,44.93,456.37
2527,27.19,71.32,1008.97,88.43,437.92
2528,6.98,40.35,1011.92,94.72,484.19
2529,13.92,39.58,1012.5,80.28,465.67
2530,18.12,44.63,1001.26,89.72,453.55
2531,18.23,60.95,1016.74,78.85,455.53
2532,14.35,49.83,1006.39,91.23,462.54
2533,15.09,44.34,1019.46,60.49,468.8
2534,18.42,60.1,1009.77,86.75,451.93
2535,16.36,44.88,1018.34,76.0,468.53
2536,13.39,44.58,1016.5,79.26,474.7
2537,27.75,66.54,1010.21,46.37,437.58
2538,28.68,70.72,1009.43,71.33,435.45
2539,8.1,40.64,1020.66,89.04,478.27
2540,33.11,69.75,1008.88,42.08,437.19
2541,19.05,53.16,1013.22,82.8,455.76
2542,16.62,39.99,1007.07,77.14,463.74
2543,12.51,49.83,1008.61,94.27,452.84
